,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Sample
1701,262260.0598,1.087787155,0.109677419,39.91666667,1.246376812,43,136136,78.14901436,0.850616903,0.927379829,38.55929487,5,0.998257601,27.5,14,45.6,11,8,0.013763594,WBC
1702,262577.9277,1.121913357,0.113402062,44.725,1.255813953,54,136301,88.22578485,0.882302479,0.859408737,50.97115385,5,0.977428,80.4,9,69.7,9,9,0,WBC
1703,262683.8833,1.244902042,0.132947977,39.53333333,1.306666667,49,136356,81.14245132,0.832939014,0.872087048,40.79807692,4.5,0.991147196,40.2,14,47.6,11,3,0,WBC
1704,263252.1922,1.115757901,0.081632653,41.6,1.177777778,53,136651,76.9620387,0.838978909,0.899014525,45.57211538,6,0.990033248,60.3,8,58.1,8,8,0.03875,WBC
1705,263483.3679,1.253679654,0.134831461,44.8,1.311688312,50.5,136771,92.30570415,0.869426738,0.867720399,45.07692308,5,0.992577116,43.5,4,49.9,7,24,0,WBC
1706,263618.2215,1.633192976,0.254901961,44.45,1.684210526,64,136841,117.5947734,0.893974106,0.868369946,47.50641026,4,0.990854132,51.1,4,108,5,20,0.031848147,WBC
1707,263724.1781,2.430510773,0.417004049,45.28571429,2.430555556,87.5,136896,172.896679,0.857140834,0.888893769,49.20467033,5,0.939434426,48.2,14,197,4,27,0.053473132,WBC
1708,263801.2366,1.348845633,0.174129353,40.65,1.421686747,59,136936,90.77878001,0.901251612,0.867091742,46.34615385,5,0.999974174,66.4,10,71.4,6,16,0,WBC
1709,263993.8835,1.06853756,0.110047847,51.06666667,1.247311828,58,137036,100.0535329,0.823351735,0.823351735,48.70192308,4,0.994909942,66,2,60.8,4,3,0,WBC
1710,264369.5455,1.390934083,0.397993311,45.54285714,1.44,209,137231,103.0155159,0.910022032,0.87885962,47.93956044,5,0.778108239,48.8,2,753.7,4,23,0.007075109,WBC
1711,264411.9281,1.149186091,0.106918239,35.275,1.23943662,44,137253,68.67698532,0.870844613,0.888762308,40.31490385,5,0.999952122,51.3,7,43.6,8,4,0,WBC
1712,264469.7214,1.241767399,0.120879121,45.08333333,1.275,51,137283,90.29133636,0.842815804,0.863349681,47.4375,5,0.999232374,56.8,8,64.5,8,6,0.036632653,WBC
1713,264533.2944,1.099586192,0.106918239,39.36,1.23943662,44,137316,76.63008199,0.795766886,0.795766886,39.76730769,4.5,0.998775947,62.2,6,40.4,10,3,0,WBC
1714,264716.3104,1.204065263,0.127659574,47.775,1.292682927,53,137411,97.00912461,0.86912486,0.777753892,50.53846154,5,0.999495066,155.7,2,92.4,7,10,0,WBC
1715,264918.589,1.171460437,0.093922652,35.725,1.207317073,49.5,137516,67.75064852,0.878122546,0.366401618,41.38221154,16,1,90.8,12,54.9,7,12,0.030434783,WBC
1716,264957.1188,1.083690228,0.053191489,45.74285714,1.112359551,49.5,137536,79.9260504,0.878230208,0.914090512,48.83241758,4.5,1,38.2,7,59.3,3,3,0,WBC
1717,264986.0159,1.305831245,0.149171271,44.675,1.350649351,52,137551,94.78225836,0.803287067,0.824263538,45.57331731,4,0.99666576,68,6,53.9,10,10,0.052652841,WBC
1718,265082.3388,1.174804909,0.651651652,46.57142857,1.287356322,137.5,137601,94.17555909,0.818486663,0.858318683,54.34615385,5,0.769037236,90.4,7,608.8,2,9,0,WBC
1719,265236.4569,1.256825375,0.197452229,32.66666667,1.492063492,188,137681,76.56177652,0.815387971,0.832773896,41.8974359,4.5,0.942504753,86.7,6,855.9,1,9,0.023189099,WBC
1720,265332.7798,1.132711449,0.113772455,38.8,1.256756757,46.5,137731,76.59542521,0.807998537,0.883852729,38.55288462,4,0.996972756,39.3,8,45.5,7,6,0,WBC
1721,265448.3691,1.319169706,0.674300254,42.2,1.364864865,164.5,137791,90.47362303,0.923647229,0.920586817,48.20793269,4.5,0.999996546,55.7,8,787.7,4,16,0.010521978,WBC
1722,265698.8101,1.125832426,0.084337349,43.47777778,1.184210526,45,137921,80.87534246,0.774823755,0.848287375,43.98290598,2,0.998880595,44.8,10,44.2,6,1,0,WBC
1723,265920.3531,1.135098461,0.065868263,41.93333333,1.141025641,44.5,138036,75.15790527,0.87368674,0.87368674,43.81570513,5,0.999387927,62.8,7,55.4,3,7,0.034344725,WBC
1724,266059.0596,1.626347892,0.252525253,45.63333333,1.675675676,62,138108,120.1135591,0.911455496,0.897886919,48.06730769,5.5,0.993119275,38.3,11,102,5,19,0.020050977,WBC
1725,266126.4865,1.143855624,0.072164948,46.175,1.155555556,52,138143,83.81420134,0.819047198,0.85652087,49.82932692,5,0.998277224,52.4,7,58,5,8,0.045146199,WBC
1726,266469.3985,1.182048786,0.097826087,40.8,1.21686747,50.5,138321,77.98719884,0.878917723,0.878917723,44.87774725,4.5,0.994150627,66,9,55.6,9,6,0.005182073,WBC
1727,266488.6629,1.291613144,0.129032258,40.8,1.296296296,52.5,138331,83.07767239,0.310631169,0.399810673,48.03846154,5,0.998997024,338,7,80.4,4,8,0.033942804,WBC
1728,266922.1191,1.167561682,0.121693122,49.425,1.277108434,53,138556,99.15036742,0.848919497,0.809505028,50.61538462,4,0.999751349,71.7,7,68.1,4,9,0.000915033,WBC
1729,267037.7064,1.802795031,0.3,40.2,1.857142857,71.5,138616,117.2711658,0.895118098,0.86986597,47.92307692,5.5,0.984178128,75.1,8,142,4,20,0.046833722,WBC
1730,267085.8689,1.178740569,0.093333333,37.06,1.205882353,41,138641,70.19888784,0.865899598,0.896232027,38.80384615,5,0.9997924,42,10,230.2,11,4,0,WBC
1731,267297.7801,1.573955986,0.258426966,44.26666667,1.696969697,56,138751,117.9969507,0.687922244,0.841360062,44.19230769,5,0.964862051,74.7,2,101.5,4,16,0.055813953,WBC
1732,267396.0309,0.928826771,0.083333333,45.4625,1.181818182,52,138802,84.39638764,0.725993098,0.694853941,48.32932692,2,0.990963255,105.9,7,62,10,2,0,WBC
1733,267461.5299,1.066211866,0.097087379,44.2,1.215053763,56.5,138836,84.36020789,0.788109586,0.860760706,44.84134615,4.5,0.985919202,51.8,8,62.9,5,3,0,WBC
1734,267632.9864,1.262386556,0.142857143,41.5,1.333333333,64,138925,86.91739675,0.433219522,0.88944,48.46474359,5.5,0.991592154,62.1,8,79.5,11,14,0.040136054,WBC
1735,267740.869,1.179130638,0.108571429,45.55,1.243589744,48.5,138981,88.97856347,0.867553209,0.841034084,46.9375,4,0.995769424,58.2,7,45,8,6,0.042467949,WBC
1736,267798.6631,1.148079257,0.081967213,43.04,1.178571429,49.5,139011,79.67976567,0.903380136,0.903380136,46.85192308,4,0.997986436,52.4,8,58.9,6,5,0.029761905,WBC
1737,267952.7802,1.243253132,0.147208122,33.24,1.345238095,56.5,139091,70.23927975,0.863942095,0.825794963,40.80384615,4.5,0.994261327,74.1,9,80.4,9,14,0.03443609,WBC
1738,268039.4705,0.987601924,0.034883721,37.45,1.072289157,44.5,139136,63.07882767,0.885197832,0.823022292,43.15544872,4,0.999953186,66.1,4,47.2,13,6,0.011709986,WBC
1739,268087.6339,1.32287123,0.239766082,42.63333333,1.411764706,53,139161,94.54345892,0.876230065,0.773838463,46.56730769,4.5,0.994253524,84.6,7,172,5,13,0.013677812,WBC
1740,268386.2355,1.252234724,0.129032258,43.84,1.296296296,52.5,139316,89.26777348,0.873422001,0.912877653,44.33076923,4,0.94594342,41.5,11,67,11,23,0.004347826,WBC
1741,268424.7661,1.02451016,0.023809524,36.4,1.048780488,43,139336,59.96610758,0.879476106,0.913685284,39.37820513,5,0.999149871,38,8,40.4,13,2,0,WBC
1742,268472.9276,1.151273447,0.088888889,41.7625,1.195121951,49,139361,78.40045606,0.906611148,0.903943628,45.40384615,5,0.999423396,63.3,6,62.2,6,7,0,WBC
1743,268540.3535,1.467908953,0.191489362,39.65714286,1.473684211,56,139396,91.80064428,0.849888762,0.714931988,48.08516484,5,0.982919613,124.1,3,81.1,3,4,0,WBC
1744,268627.0447,1.173350757,0.131428571,39.95,1.302631579,49.5,139441,81.74444753,0.897516092,0.889979521,45.74679487,5,0.997865339,68.4,9,59.3,13,9,0.047192982,WBC
1745,268783.0897,1.001234434,0.02247191,42.44,1.045977011,45.5,139522,69.72963501,0.775254488,0.880473309,45.37884615,5,0.99847284,45.3,16,33.8,8,5,0,WBC
1746,269012.3394,1.11423321,0.096446701,43.54,1.213483146,54,139641,82.99311217,0.857618013,0.834594524,43.9,4,0.999466085,56.1,4,52.9,3,3,0,WBC
1747,269089.397,1.061915796,0.071428571,38.68571429,1.153846154,45,139681,70.11620527,0.877049974,0.877049974,44.51510989,4,0.999814825,59,6,37.7,8,4,0,WBC
1748,269195.3536,1.242864053,0.119496855,41.125,1.271428571,44.5,139736,82.13301294,0.782159391,0.905855439,42.69230769,4.5,0.99981064,53,7,47,7,6,0.047226891,WBC
1749,269262.7804,1.157958176,0.083333333,45.425,1.181818182,52,139771,84.32677281,0.843996783,0.888116555,47.57331731,5,0.999733354,60.8,4,52.5,7,5,0.047684391,WBC
1750,269320.5737,1.174903477,0.156626506,41.95,1.371428571,48,139801,90.37015668,0.804729176,0.81820969,39.42948718,5,0.995477537,49.4,3,76.7,6,7,0.028552632,WBC
1751,269580.6483,1.001073121,0.064039409,41.04,1.136842105,54,139936,73.28707342,0.92348343,0.875470835,47.55192308,5,0.987230897,71.9,5,60.4,7,8,0.011870306,WBC
1752,269811.824,1.10852101,0.065217391,43.225,1.139534884,49,140056,77.37176489,0.845700898,0.84179393,48.04567308,5,0.992629003,67,5,51.3,16,9,0,WBC
1753,269937.0449,0.958241196,0.01754386,42.48,1.035714286,43.5,140121,69.11055039,0.872822978,0.943286242,42.34423077,5,0.999538382,26,18,47.4,9,2,0,WBC
1754,269965.9411,1.228118282,0.276923077,34.425,1.258823529,41.5,140137,68.07045882,0.879781458,0.848882059,40.22596154,10,0.997801321,136.3,5,133,8,16,0,WBC
1755,270043.0015,1.160545396,0.094972067,37.66,1.209876543,49,140176,71.57168626,0.835918596,0.881506275,41.27692308,5,0.997943621,47.6,5,52.6,3,7,0,WBC
1756,270148.9571,1.283894096,0.125,46.18,1.285714286,54,140231,93.26490991,0.86633028,0.832760246,50.09807692,4,0.998691948,61.3,8,63.4,10,5,0.031400283,WBC
1757,270245.2801,1.053145225,0.035294118,42.53333333,1.073170732,44,140281,71.69982843,0.896967617,0.838412829,43.12980769,4,0.998993557,72.8,7,35,14,4,0,WBC
1758,270264.5455,1.064488923,0.077720207,43.08571429,1.168539326,52,140291,79.08543484,0.841455889,0.876277573,48.28021978,5,0.994817538,66.4,7,56.8,10,6,0.010178453,WBC
1759,270283.8089,0.987051258,0.033557047,40.7875,1.069444444,38.5,140301,68.51808123,0.871184514,0.836892154,41.51442308,4,0.9997972,48.3,11,40.5,9,1,0,WBC
1760,270813.589,1.1149625,0.064516129,43.58,1.137931034,49.5,140576,77.89741481,0.904456414,0.898604109,46.38076923,5,0.999455869,50.2,10,46.4,5,11,0,WBC
1761,270861.7505,1.138792621,0.491990847,44.33333333,1.172413793,163,140601,81.64529873,0.86325705,0.86325705,48.88034188,2,0.672716454,72.9,1,716.1,11,4,0,WBC
1762,270881.0158,1.221827043,0.104166667,45.1375,1.23255814,53,140611,87.39061436,0.740477424,0.760210912,48.15024038,5,0.999969837,83.8,5,59.9,4,11,0.001515152,WBC
1763,270958.0744,1.115633233,0.094972067,43.4,1.209876543,49,140651,82.48038194,0.325179899,0.845295545,46.95833333,5.5,0.989169708,60.6,7,47,7,2,0,WBC
1764,271054.3983,1.722974209,0.297029703,37.7,1.845070423,65.5,140701,109.2632651,0.844619826,0.844619826,39.24759615,5,0.910449243,63.8,4,180.5,9,4,0,WBC
1765,271092.9271,1.170362528,0.083333333,40.84,1.181818182,52,140721,75.81519871,0.875544495,0.856857748,42.48653846,4.5,0.999090246,58.3,5,56.7,4,8,0.026951872,WBC
1766,271150.7212,0.971102722,-0.005524862,43,0.989010989,45,140751,66.80199763,0.914306233,0.870800705,47.62637363,3.5,0.997166805,53.7,5,42.8,9,4,0,WBC
1767,271227.7807,1.35291697,0.356238698,44.32857143,1.418604651,187.5,140791,98.77908343,0.890842746,0.904911263,48.52747253,4.5,0.819816341,66.4,5,1199.9,3,12,0,WBC
1768,271247.0451,1.333023631,0.176470588,45.575,1.428571429,60,140801,102.2700608,0.825688764,0.875798762,46.578125,5,0.984791365,48.2,15,86.8,6,7,0,WBC
1769,271333.7364,1.225336409,0.120879121,40.98,1.275,51,140846,82.07332268,0.87808883,0.894457594,45.575,4.5,0.991875269,58.5,11,56.3,9,6,0,WBC
1770,271584.1765,1.067031841,0.035294118,43.08333333,1.073170732,44,140976,72.62698139,0.877653473,0.901525876,45.78525641,5,0.999952122,44.6,14,46.5,7,3,0,WBC
1771,271661.236,1.30102438,0.133333333,41.55,1.307692308,59.5,141016,85.34861426,0.900252918,0.894812641,45.44070513,5,0.991147196,51,11,75.3,2,16,0.029476744,WBC
1772,271699.7648,1.267425352,0.584830339,40.85,1.347826087,198.5,141036,86.48599689,0.907316668,0.818577714,45.62980769,4,0.981271973,63.6,5,854.7,8,22,0,WBC
1773,271892.4116,1.195941489,0.097826087,43.45714286,1.21686747,50.5,141136,83.06619708,0.879685298,0.902387595,48.24175824,4,0.98869528,54.4,4,65.6,5,9,0,WBC
1774,272056.1624,1.245940751,0.113772455,45,1.256756757,46.5,141221,88.83490037,0.862560251,0.827464773,46.17467949,5,0.999966938,62.1,7,59.5,5,12,0.021466294,WBC
1775,272133.2218,1.22273885,0.111111111,42.76,1.25,52.5,141261,83.95906367,0.89120387,0.911208846,45.24807692,9,0.998727968,46.9,6,50.3,16,16,0,WBC
1776,272325.8687,1.040721117,0.03125,43.97142857,1.064516129,49.5,141361,73.52629774,0.895280795,0.902434955,47.93956044,4,0.995109031,47.2,7,64.3,7,5,0,WBC
1777,272578.2357,1.44100062,0.2109375,52.18333333,1.534653465,77.5,141492,125.7946058,0.54417217,0.402363958,56.34134615,5,0.959444801,205.9,9,327.7,24,11,0,WBC
1778,272624.4712,1.214834568,0.141176471,45.2,1.328767123,48.5,141516,94.34245774,0.806380988,0.863801202,44.09375,5,0.983107759,52.5,3,47.9,8,3,0,WBC
1779,273115.7215,1.265740759,0.121019108,40.8,1.275362319,44,141771,81.73604539,0.876870655,0.872369202,42.91185897,4,1,28.4,18,61.8,7,6,0.068405797,WBC
1780,273138.8379,1.199231395,0.740041929,33.55,1.272727273,207.5,141783,67.07300315,0.842225085,0.842225085,39.79326923,4.5,0.911413426,126.6,8,948.6,14,14,0,WBC
1781,273202.4128,1.232109271,0.109756098,42.325,1.246575342,45.5,141816,82.87725839,0.899546952,0.899546952,45.3125,5,0.998793242,44.8,14,109.8,9,8,0.01535906,WBC
1782,273462.4865,1.074994301,0.085714286,40.13333333,1.1875,47.5,141951,74.86153494,0.894706889,0.859591731,46.16346154,5,0.991477289,66.8,10,55.7,8,7,0,WBC
1783,273578.0738,1.12814335,0.371428571,27.3,1.14516129,24,142011,49.10765355,0.904375416,0.886518746,33.26102941,4,0.999947482,174.1,18,124.9,20,8,0.26352413,WBC
1784,273664.7651,1.057864165,0.058823529,45.26666667,1.125,49.5,142056,79.99280294,0.860071503,0.870057344,48.70833333,5,0.996660039,80.4,8,53.4,8,7,0,WBC
1785,273751.4554,1.624911762,0.255605381,41.5,1.686746988,70,142101,109.9557429,0.122345737,0.904257477,45.99038462,4,0.996415025,61.1,11,691.9,0,14,0.022511915,WBC
1786,274001.8973,1.096441507,0.098765432,40.98571429,1.219178082,44.5,142231,78.49094029,0.844524335,0.849163732,41.70741758,4.5,0.999207476,54.4,5,38,16,2,0,WBC
1787,274175.2788,1.554178415,0.23699422,43.53333333,1.621212121,53.5,142321,110.8617274,0.908290798,0.913230714,46.64423077,4.5,0.973146342,42.6,9,81,19,18,0.036031746,WBC
1788,274196.4711,1.469107551,0.206896552,48.1,1.52173913,105,142332,114.9754616,0.791685383,0.76749675,48.55769231,5,0.93697777,77.5,5,565.3,0,6,0.031163093,WBC
1789,274666.5291,1.583482783,0.252747253,39.95,1.676470588,57,142577,105.204084,0.865867857,0.865867857,41.48557692,5,0.960479192,61.1,4,95.2,12,5,0.056585366,WBC
1790,274733.956,1.621825679,0.262222222,41.53333333,1.710843373,71,142611,111.6161188,0.942407439,0.846191377,47.57211538,5,0.984834016,76.2,6,111.4,4,19,0,WBC
1791,274782.1184,1.171444458,0.71624714,41.425,1.275362319,187.5,142636,82.98812942,0.905488944,0.826556469,40.58894231,5,0.481854849,66.7,2,1004.9,8,18,0.020045084,WBC
1792,274859.176,1.611853003,0.585492228,43.2,1.671052632,153,142676,113.3949601,0.910737755,0.874726729,48.94230769,4,0.761872607,99.9,6,511.6,6,16,0.077741683,WBC
1793,275090.3526,1.047213883,0.048648649,43.26,1.102272727,48.5,142796,74.90235185,0.877143383,0.871135757,49.04615385,4.5,0.999375374,61.1,11,59.7,7,3,0,WBC
1794,275138.515,0.954481147,0.022727273,41.07142857,1.046511628,45,142821,67.51553979,0.78601836,0.769422581,42.78296703,4,0.999225382,84.6,6,63.7,7,0,0,WBC
1795,275223.2803,1.456849752,0.186602871,53.06666667,1.458823529,62,142865,121.6030436,0.889508849,0.856468003,56.25801282,5,0.997493577,63.7,9,84,8,9,0.061461676,WBC
1796,275446.7502,1.01366947,0.022988506,42.225,1.047058824,44.5,142981,69.4481396,0.868199657,0.868199657,45.3125,4.5,0.999306419,55.1,5,37.6,8,4,0,WBC
1797,275514.1761,1.385597554,0.162698413,43.475,1.388625592,146.5,143016,94.82975592,0.91005011,0.877586867,47.31490385,5,0.960750006,57.6,6,821.9,10,10,0,WBC
1798,275966.8976,1.335355244,0.171270718,44.5125,1.413333333,53,143251,98.82036771,0.866316253,0.87947938,46.37379808,4,0.999157908,47.5,5,61,8,19,0.025462963,WBC
1799,276082.4859,1.064642142,0.072164948,42.65,1.155555556,52,143311,77.4158243,0.889721854,0.819788106,44.62259615,5,0.997601679,66.4,9,59.1,8,6,0.038007663,WBC
1800,276284.7655,1.03715278,0.106598985,45.175,1.238636364,54.5,143416,87.89453321,0.824996846,0.839558224,44.03605769,5,0.99061494,51.8,7,66.9,7,5,0,WBC
1801,276384.9422,0.996888238,0.011494253,43.15,1.023255814,44,143468,69.35613735,0.866352372,0.89374545,45.54086538,5,0.995935815,40.7,10,35.2,11,5,0.024444444,WBC
1802,276429.2508,1.198106105,0.116883117,36.7,1.264705882,43,143491,72.90804951,0.909542714,0.884826852,37.70913462,4,0.979629483,40.1,5,42,10,3,0,WBC
1803,276641.1621,2.006974682,0.366795367,52.93333333,2.158536585,88.5,143601,179.4768896,0.841282695,0.811418971,61.11217949,5.5,0.993426049,92.3,7,189.6,5,11,0,WBC
1804,276808.7657,1.260683761,0.156756757,46,1.371794872,53.5,143688,99.1212759,0.817708087,0.847704664,46.83653846,5,0.998439836,45.1,4,60.6,11,5,0.046098105,WBC
1805,276853.0743,1.076159655,0.037433155,48.45,1.077777778,48.5,143711,82.02436619,0.853529096,0.899739696,50.76282051,5,0.999495066,55.2,3,34.5,12,4,0,WBC
1806,276872.3387,1.125907383,0.08994709,40.43333333,1.197674419,51.5,143721,76.06733421,0.870889576,0.886314247,44.54807692,5,0.999964307,51.2,3,51.6,6,8,0.007359307,WBC
1807,276924.3531,1.124763172,0.098901099,35.4,1.219512195,50,143749,67.81242679,0.869161881,0.877988049,41.77884615,5,0.998752303,103.7,4,66,5,10,0.042490842,WBC
1808,276949.3973,1.186754954,0.12568306,41.95,1.2875,51.5,143761,84.83969136,0.866196236,0.867426576,41.16666667,5,0.993207938,49.4,11,76.6,6,13,0.006485424,WBC
1809,277009.1183,1.059224108,0.336538462,34.53333333,1.107843137,139,143792,60.09476614,0.893444624,0.893444624,38.82371795,5.5,0.921134553,48.5,15,625.3,2,4,0,WBC
1810,277045.7212,1.040681511,0.109947644,43.725,1.247058824,53,143811,85.65182771,0.81996668,0.875999997,42.72355769,4,0.995513418,44.5,9,55,5,6,0,WBC
1811,277219.1036,1.317200187,0.139896373,42.225,1.325301205,55,143901,87.90308722,0.909283243,0.9039532,46.47836538,5,0.989014936,52.7,4,56.8,8,30,0.034579946,WBC
1812,277758.5145,1.146523153,0.41453831,40.44,1.228571429,180,144181,78.0425471,0.895730529,0.887281924,39.7,5,0.76064991,46,13,843.9,2,15,0,WBC
1813,277903.0008,1.180247314,0.12195122,43.45,1.277777778,46,144256,87.2097394,0.880769727,0.853616081,42.93028846,4,0.993346279,40.6,7,53.2,5,7,0.005128205,WBC
1814,278143.8092,2.138588719,0.548961424,42.48571429,2.166666667,130.5,144381,144.5955419,0.875700993,0.875700993,52.69917582,5,0.784305837,83.2,4,489.2,4,11,0.005213033,WBC
1815,278297.9263,1.054147863,0.034090909,44.0375,1.070588235,45.5,144461,74.05680982,0.879051655,0.879051655,46.61298077,4,0.999958883,50.6,9,36.8,17,4,0,WBC
1816,278355.7214,2.114088914,0.393213573,51.175,2.296052632,174.5,144491,184.5693435,0.134397613,0.887135726,57.69551282,15,0.783056435,58.5,6,963.1,4,13,0,WBC
1817,278394.2502,1.21197446,0.096045198,42.425,1.2125,48.5,144511,80.80225392,0.931040746,0.878232332,46.59735577,5,0.997899426,59.3,9,55.9,6,4,0,WBC
1818,278558,1.547759469,0.216216216,38.63333333,1.551724138,45,144597,94.16653152,0.800253937,0.800253937,41.625,20,0.999476017,60,11,100,6,12,0,WBC
1819,278696.7065,1.160881127,0.117318436,45.25714286,1.265822785,50,144668,89.98703008,0.847181242,0.888383644,45.4793956,4.5,0.998775947,44.4,9,62.9,5,9,0.019073648,WBC
1820,278789.1757,1.330014657,0.145833333,41.73333333,1.341463415,55,144716,87.9390529,0.764112405,0.911428711,45.18910256,6.5,0.994909942,54.3,9,69.4,4,15,0.038571429,WBC
1821,278837.339,1.076292034,0.105882353,36.05,1.236842105,47,144741,70.03891464,0.881260633,0.884414089,43.25961538,5,0.995928116,78.1,8,40.5,10,8,0.024101757,WBC
1822,279029.9859,1.030421238,0.093596059,43.6625,1.206521739,55.5,144841,82.74916633,0.845401016,0.829887605,44.39302885,4.5,0.990974918,49.3,7,69.6,9,4,0,WBC
1823,279087.78,1.112184113,0.063291139,34.18571429,1.135135135,42,144871,60.95538827,0.826118466,0.891042762,37.55631868,5,1,47.3,16,58,6,7,0.02366127,WBC
1824,279107.0445,1.158563663,0.125,39.8375,1.285714286,54,144881,80.45562686,0.887839034,0.842741055,46.41706731,3,0.997065714,75.1,10,60.4,12,13,0,WBC
1825,279135.9415,1.047883661,0.062146893,42.08571429,1.13253012,47,144896,74.86939793,0.876467656,0.911216376,46.87912088,5,0.999504204,58.9,9,49.4,11,10,0.015199537,WBC
1826,279357.4855,1.159326056,0.108571429,44.7,1.243589744,48.5,145011,87.3181512,0.819864881,0.860447376,46.25160256,4,0.994386553,53.4,5,43.4,10,5,0,WBC
1827,279444.1767,1.224199709,0.106382979,45.925,1.238095238,52,145056,89.31473114,0.871000874,0.824752977,47.13221154,4,0.999866506,72,13,52,7,8,0,WBC
1828,279646.4553,1.073550587,0.093167702,42.91666667,1.205479452,44,145161,81.26539901,0.826430071,0.812662505,41.2275641,5,0.997488248,53,6,48,6,2,0,WBC
